Normal,Gorder,RCM,Rabbit,Grappolo,Slashburn,Random,RCM Strict
213,119,433,2,67,87,271,477
370,120,438,59,104,88,141,672
129,121,75,238,338,97,163,698
60,122,157,614,71,140,503,28
586,123,441,1,78,187,70,95
3,124,3,850,5,260,45,56
120,125,242,834,29,287,337,479
29,126,68,675,343,402,821,6
68,39,429,569,302,620,742,148
131,64,56,164,140,693,105,547
174,197,70,792,495,695,259,615
186,146,112,5,59,704,799,586
13,76,13,16,21,736,299,104
586,70,447,207,75,805,25,181
89,66,134,14,55,906,383,101
1,65,1,155,2,983,21,13
157,33,200,38,38,47,201,525
47,14,68,165,161,106,837,496
7,12,7,111,12,119,171,94
6,10,6,91,10,140,264,34
234,9,416,31,59,189,586,459
5,8,5,423,8,305,157,165
70,7,99,78,89,353,464,593
3,6,3,36,6,397,333,74
390,5,260,149,26,502,115,543
587,4,454,4,78,505,634,16
12,2,12,137,20,529,381,54
59,1,158,146,70,548,680,109
9,3,9,75,16,817,119,39
87,5,147,153,58,872,62,110
14,6,14,171,22,874,136,41
242,7,116,145,48,892,45,582
299,9,185,49,88,980,191,500
10,10,10,76,18,981,694,46
124,11,250,7,19,12,41,322
268,12,97,53,27,16,567,426
196,19,261,3,74,32,156,583
241,15,115,10,50,38,24,595
12,14,12,139,19,63,320,91
7,13,7,4,12,108,237,13
14,12,14,50,21,131,34,4
3,10,3,12,5,147,306,110
389,2,259,6,28,159,94,556
443,7,168,9,79,177,340,394
587,12,457,8,78,182,60,300
17,231,18,35,24,261,111,78
6,585,6,44,10,481,192,81
131,302,318,71,1,484,233,474
578,266,359,26,55,579,454,346
185,200,111,160,57,605,820,599
11,198,11,18,18,606,402,41
2,17,2,119,4,610,354,61
84,14,157,43,63,42,862,42
86,13,148,2,60,52,41,97
5,12,5,64,8,86,285,21
493,11,217,47,108,91,43,557
69,10,98,77,87,126,485,606
10,9,10,42,17,225,301,20
489,8,332,48,103,270,422,471
8,7,8,14,14,291,562,21
57,6,160,236,66,328,548,84
4,5,4,1,6,346,132,9
116,4,466,58,35,390,262,598
9,3,9,23,15,430,148,8
16,2,17,30,22,436,264,66
240,1,114,55,52,621,177,607
233,61,101,93,61,622,398,579
121,150,56,13,24,651,580,608
194,217,106,6,70,866,89,468
7,220,7,15,12,888,251,14
155,224,198,52,34,93,333,550
6,229,6,39,10,107,452,35
183,234,109,41,53,109,466,660
266,594,104,1,31,191,58,203
5,595,5,123,8,248,117,48
157,238,90,806,35,250,110,492
422,78,350,36,40,273,549,451
9,73,9,101,14,357,48,20
491,36,215,72,104,471,397,618
120,17,55,41,26,474,379,657
260,16,62,132,125,475,297,728
584,15,454,4,73,572,366,410
11,14,11,38,16,685,340,106
4,2,4,16,7,774,69,97
238,2,112,2,55,974,330,705
66,3,95,65,82,975,179,716
440,4,165,3,74,976,34,504
135,5,113,1,10,34,60,43
388,10,134,2,25,39,366,441
195,636,40,1,81,68,110,684
6,194,6,536,11,71,437,132
387,18,133,564,26,74,808,483
9,16,9,594,14,160,21,124
194,15,39,515,83,189,311,553
462,45,581,68,89,207,104,257
466,115,582,65,90,261,460,179
215,116,219,933,537,268,422,459
23,117,74,766,353,399,557,40
64,121,93,13,79,402,200,627
229,122,97,94,67,408,266,588
236,124,110,54,58,412,309,616
112,79,462,59,41,421,394,607
151,22,194,53,28,454,465,559
190,19,102,5,64,937,221,477
4,4,4,15,8,26,430,12
488,303,212,17,100,127,328,578
432,91,123,39,56,157,249,409
367,89,79,100,551,164,187,710
1,86,1,48,2,205,45,68
8,85,8,6,11,235,226,77
190,82,255,41,64,255,348,664
78,72,163,1,73,257,670,39
487,71,211,3,98,276,235,638
581,70,451,36,68,366,252,381
469,30,582,240,91,368,373,314
570,114,324,1,41,535,354,271
4,153,4,2,7,557,109,61
581,285,582,60,71,562,492,175
10,287,242,39,33,607,348,348
189,289,450,7,66,667,393,313
348,291,4,924,6,971,57,28
7,292,89,54,41,54,271,452
3,293,583,46,275,103,64,317
1,294,50,84,34,109,335,609
486,773,584,51,274,178,280,354
229,93,11,150,12,184,489,65
582,90,254,144,62,186,434,596
116,89,585,152,88,239,257,199
580,80,7,12,9,300,297,9
4,1,3,22,5,301,165,7
260,292,1,106,2,306,351,13
583,571,210,92,96,343,18,570
115,291,201,82,68,389,496,503
153,57,332,649,27,394,561,221
464,54,139,266,300,395,102,494
73,32,179,48,81,396,495,121
580,28,583,144,272,876,827,367
259,23,88,22,43,969,686,465
224,22,111,51,76,16,429,365
71,21,145,631,167,20,79,573
151,20,84,845,25,131,342,457
583,19,585,35,74,243,63,182
584,18,586,32,75,250,29,107
94,168,147,45,59,323,1,406
261,172,119,87,37,363,389,219
474,173,586,873,176,375,603,331
478,455,313,370,88,479,608,416
29,760,75,561,352,520,558,18
215,762,446,606,94,521,566,653
79,3,144,62,73,627,311,55
147,5,190,38,20,726,895,571
224,6,406,45,77,760,108,505
49,7,168,222,52,779,14,63
289,8,175,27,106,864,885,546
436,9,166,46,69,967,105,446
60,10,89,2,71,72,230,639
377,96,243,4,55,128,494,544
74,95,167,1,80,145,561,22
4,92,4,8,4,205,335,16
1,43,1,24,1,206,101,21
148,1,235,105,20,388,76,486
6,4,7,22,6,597,257,85
565,5,315,41,33,601,111,523
427,93,118,61,47,602,265,408
571,92,373,29,46,641,57,509
7,90,8,7,7,645,412,58
186,97,251,39,57,647,457,603
483,94,207,5,91,724,344,577
3,1,3,58,3,766,416,8
303,1,254,26,15,827,500,513
379,3,249,36,45,914,395,576
564,2,314,17,32,965,10,544
383,1,267,3,27,9,257,502
3,2,3,32,3,19,436,37
73,16,168,25,81,21,460,1
174,2,100,142,39,49,418,640
223,1,91,140,77,108,149,608
5,6,6,2,5,134,358,64
426,11,117,85,46,160,366,429
570,13,372,5,45,181,44,530
2,14,2,34,2,270,517,13
480,15,376,16,88,332,28,342
582,16,585,1,72,519,465,224
328,534,60,35,35,526,318,625
558,3,210,434,348,634,295,672
26,2,78,501,355,662,163,76
284,1,27,349,245,665,45,635
4,9,5,119,4,696,276,14
76,11,147,2,76,837,84,3
577,12,577,1,64,37,517,253
581,772,584,1,159,49,615,110
360,222,72,40,541,63,494,657
145,136,232,163,17,67,492,494
562,134,312,17,30,133,527,531
381,4,265,37,29,146,260,489
56,3,85,93,67,174,600,634
411,1,339,99,24,182,80,418
117,1,42,7,118,296,31,588
314,2,173,303,163,302,62,625
221,14,89,174,79,394,666,595
422,152,38,98,36,503,98,282
182,209,247,47,53,667,122,587
506,215,362,52,289,668,595,577
479,417,203,3,87,669,9,561
476,720,319,33,84,672,609,463
253,721,82,52,50,860,622,443
373,722,239,12,59,56,829,528
431,704,161,17,64,91,644,417
573,5,443,42,57,139,26,304
581,669,584,1,70,207,780,35
3,178,4,15,3,245,77,74
376,177,525,9,46,327,98,301
477,6,373,16,85,358,464,305
473,5,308,399,83,577,141,387
582,4,585,4,71,671,695,87
70,2,171,7,84,677,896,38
571,1,432,102,52,753,80,198
170,3,96,22,35,754,17,750
582,5,585,1,71,945,49,400
334,417,584,531,369,959,427,596
378,563,261,1,32,960,101,566
565,10,366,7,40,961,314,594
142,6,228,127,14,32,333,571
559,5,308,19,27,44,368,608
68,3,174,23,86,59,818,63
426,4,133,9,54,79,39,465
370,5,235,3,62,118,906,602
520,9,584,10,32,135,381,373
581,237,585,1,70,139,216,110
582,543,586,2,71,209,661,111
372,793,241,29,52,210,17,634
326,794,278,3,475,483,625,282
455,795,156,1,49,484,860,107
272,796,422,404,5,485,9,270
582,415,741,1,34,487,362,413
271,478,415,8,6,733,277,226
582,784,540,4,35,734,20,502
131,5,24,12,1,740,225,299
450,665,407,1,39,20,290,244
451,634,139,6,40,65,42,32
581,787,534,1,33,95,521,686
302,13,296,815,20,97,213,485
580,2,484,708,59,129,1004,159
305,1,297,272,208,172,168,661
97,523,490,128,320,210,280,438
183,782,493,608,758,287,752,639
351,3,196,71,912,320,600,693
291,1,375,1,383,513,1022,557
151,2,180,932,844,516,501,692
141,269,334,816,835,542,867,652
580,4,504,1,232,594,584,503
171,2,173,570,788,600,407,613
13,1,41,36,11,665,272,96
176,85,153,376,551,684,95,634
112,310,221,759,24,17,121,645
43,1,159,389,781,22,241,686
86,3,351,325,255,65,299,660
225,1,435,464,32,101,552,784
68,3,284,31,46,128,424,400
213,2,440,41,652,131,90,607
545,399,255,140,716,141,347,668
579,288,447,155,766,189,336,482
9,263,7,115,7,361,29,48
383,262,452,1,814,473,139,252
10,244,8,3,8,583,540,31
3,190,36,117,4,605,470,106
9,4,21,88,7,608,300,51
12,2,20,164,12,672,25,92
23,1,5,1,31,675,404,36
579,472,248,314,642,708,47,318
115,476,1,2,13,13,496,6
103,480,255,833,579,31,177,624
5,267,42,639,1035,57,378,76
211,5,233,49,80,59,736,398
49,4,317,348,154,98,243,559
459,3,391,381,449,146,735,364
10,2,3,190,9,165,685,34
21,161,28,25,28,198,306,90
578,198,397,617,1054,246,237,243
73,274,218,41,41,258,679,482
579,268,400,130,55,327,285,222
6,267,43,2,3,329,441,58
580,264,405,1,56,392,590,112
72,6,201,700,299,412,5,495
581,5,411,123,57,450,707,111
301,3,414,58,13,827,355,166
582,2,109,501,58,22,207,110
400,1,212,194,713,80,946,362
427,1,351,27,882,171,248,572
357,205,256,254,662,252,1059,579
206,519,171,672,286,256,291,548
583,193,144,608,1055,364,982,363
145,272,138,117,838,389,562,609
352,248,104,15,37,412,962,553
478,5,403,78,902,418,690,502
7,1,44,114,4,541,1010,75
374,393,381,658,114,717,1058,418
2,394,40,68,827,726,809,104
22,395,371,368,508,729,7,536
583,273,383,1,693,787,756,400
142,7,182,908,416,890,924,750
306,12,387,1,20,918,462,352
427,16,74,2,59,22,387,517
70,438,161,768,528,23,804,599
333,757,395,52,37,51,799,651
180,280,286,9,50,54,458,677
217,279,267,13,51,61,588,692
223,278,301,142,42,111,551,633
221,277,370,11,45,119,258,456
583,276,494,2,66,512,593,298
22,275,345,46,26,544,512,552
582,274,151,520,694,579,116,353
103,272,159,612,597,580,398,548
79,271,168,563,588,586,1046,618
468,270,173,275,26,588,131,375
68,269,179,220,99,625,1045,519
348,267,82,465,237,757,88,577
394,260,183,13,3,952,1008,124
396,192,190,286,513,23,104,386
583,4,195,649,22,116,359,106
465,4,88,459,131,144,306,253
32,27,79,457,162,178,319,606
470,196,203,587,701,250,717,373
387,198,206,1,750,253,51,227
207,199,211,431,120,257,314,422
584,200,216,3,779,277,439,284
227,352,221,6,716,291,603,513
585,287,225,434,780,312,507,326
295,286,233,63,2,327,155,602
266,281,231,244,55,542,38,518
118,280,241,130,295,740,995,637
471,279,353,34,28,741,386,573
326,278,497,53,12,948,292,683
215,277,503,1,43,950,80,313
585,276,506,30,21,7,217,163
190,275,511,345,53,31,448,203
586,274,515,65,22,36,343,487
275,264,518,17,2,111,642,537
222,261,150,81,35,155,648,671
249,257,350,25,10,185,227,501
209,13,200,18,47,273,8,567
351,12,213,252,659,469,618,637
265,11,410,181,690,470,429,651
4,4,40,188,6,477,244,24
195,1,165,280,641,656,92,663
67,192,175,39,44,773,238,540
573,195,357,132,52,775,156,280
586,196,522,126,57,776,185,253
574,465,362,1,53,777,149,170
91,287,10,7,25,12,59,61
352,281,222,244,662,46,542,619
203,280,432,38,644,79,450,576
586,279,434,77,57,85,36,181
536,278,255,250,8,103,921,155
204,277,189,65,76,109,274,473
200,276,525,64,283,196,495,258
165,272,530,1,38,394,114,307
8,267,261,163,714,492,45,575
66,265,174,73,45,513,331,557
99,263,180,795,35,514,151,549
243,10,437,102,189,523,359,532
225,9,442,282,86,711,447,558
2,4,2,473,823,883,184,9
126,3,438,281,335,945,105,622
215,1,409,720,50,73,566,377
174,389,325,740,45,149,150,598
75,390,189,746,44,169,497,619
586,11,449,231,63,171,413,212
211,274,306,744,56,352,280,613
234,196,302,22,178,388,424,468
28,5,100,640,794,503,230,607
347,7,289,706,45,643,274,621
344,15,103,648,869,645,461,578
151,280,138,281,22,728,391,535
586,86,457,1,55,799,328,286
176,192,279,48,43,849,360,651
336,616,152,303,899,893,294,788
153,617,210,33,725,922,395,642
188,5,434,18,632,943,414,488
586,286,127,306,54,24,618,194
587,285,469,1,55,97,328,66
60,284,345,26,644,142,306,620
583,283,475,1,52,202,361,140
89,282,139,37,671,239,204,645
348,281,262,56,656,243,298,595
588,280,479,2,56,332,360,222
390,264,209,4,704,390,261,396
130,9,484,288,134,395,371,415
345,8,287,233,778,397,90,630
209,7,304,271,767,399,464,622
261,6,450,7,684,407,185,627
134,5,134,461,694,427,442,756
588,4,492,2,13,534,210,180
226,3,127,3,59,941,832,673
257,2,104,2,25,35,437,672
109,1,11,222,243,41,467,186
90,1,176,752,468,162,348,115
1,2,201,1,3,236,131,34
5,3,6,54,7,350,258,5
3,335,5,190,703,501,387,74
116,73,290,820,580,641,435,51
153,74,34,31,15,735,343,32
339,425,5,73,55,738,253,93
4,18,195,55,4,739,127,29
83,377,159,156,237,750,59,60
527,290,14,20,6,829,148,62
131,289,253,2,4,852,523,281
144,283,166,667,136,938,855,10
195,269,171,201,70,939,405,1
585,23,421,1,45,29,125,368
561,10,178,5,44,65,831,124
586,114,425,4,46,75,67,339
264,196,110,19,22,111,351,4
307,683,365,2,19,119,594,28
57,343,126,1,61,232,393,421
117,339,145,349,475,233,230,166
437,337,191,56,514,234,379,126
2,183,60,1,2,343,132,110
179,504,230,112,433,489,143,170
452,331,184,12,47,509,92,202
34,325,72,86,504,514,25,97
82,297,30,491,22,658,1119,124
169,154,14,2,24,660,813,22
7,149,234,1,7,935,288,284
80,125,10,407,23,16,922,70
186,124,52,141,221,23,527,170
84,120,12,1,21,70,942,51
584,107,775,940,37,113,257,236
69,154,93,699,285,140,2,223
459,250,49,44,878,171,14,181
54,519,136,7,65,250,25,161
181,523,328,410,432,256,603,36
423,524,188,459,31,278,532,539
556,332,243,315,611,283,451,282
331,347,76,10,65,319,656,643
80,340,250,834,548,367,581,588
84,332,303,126,46,460,226,540
92,331,4,1,44,911,92,42
5,327,201,705,379,931,186,624
15,324,73,2,10,87,425,672
78,211,265,19,26,97,1110,78
581,207,497,27,34,128,596,335
112,3,68,14,11,161,613,61
582,2,281,5,35,239,889,358
583,633,282,9,36,390,617,312
234,300,12,45,21,441,383,15
584,295,212,21,37,461,131,453
439,186,2,2,32,462,961,61
22,345,35,3,15,463,542,241
100,342,108,18,13,566,62,77
32,5,465,15,51,722,1016,587
13,166,278,29,9,767,35,89
358,25,279,34,38,891,213,157
316,14,249,8,87,66,36,169
356,92,122,809,562,76,487,38
460,1,130,724,521,111,336,399
243,677,218,17,86,150,234,156
403,290,34,224,852,202,352,170
513,289,62,83,794,207,579,49
584,287,519,4,867,284,128,356
585,211,82,1,39,346,231,395
586,177,546,2,868,351,364,239
201,3,44,96,68,501,39,81
97,2,96,113,595,504,186,164
59,341,195,61,65,553,293,146
403,716,34,5,29,607,49,124
586,718,577,1,45,706,12,236
311,719,50,6,11,76,287,99
587,28,33,5,46,89,68,267
112,8,155,68,22,133,190,15
166,7,253,3,35,139,274,195
90,3,343,89,526,227,11,362
413,2,426,32,35,251,541,317
407,1,143,1,34,305,44,349
74,1,123,381,75,326,983,80
161,2,79,112,121,423,677,22
213,331,64,2,91,490,134,114
34,715,295,41,119,491,318,641
46,716,28,30,108,612,115,39
158,1,23,2,20,886,65,71
458,2,261,3,525,927,184,184
585,449,505,1,40,110,19,283
586,307,510,762,870,150,75,426
495,182,67,736,41,244,503,182
198,335,83,559,755,268,336,127
115,443,104,2,843,380,707,210
106,743,174,175,28,384,884,373
176,4,261,143,127,416,150,663
25,3,2,1,133,458,927,74
240,2,343,195,158,483,871,609
183,1,274,291,118,496,725,691
583,50,402,14,17,505,82,594
584,35,241,1,18,535,240,612
183,32,229,1,55,808,121,225
585,6,277,16,19,903,656,611
300,5,68,34,4,33,405,341
42,347,112,600,266,76,739,28
7,304,385,1,7,133,121,191
585,227,730,1,37,201,625,362
19,226,110,14,492,427,661,195
332,224,47,6,892,472,139,366
110,29,258,361,579,475,866,394
584,26,276,54,9,476,374,240
290,17,277,19,1,695,530,279
443,13,69,52,10,699,208,242
585,12,280,1,33,781,469,144
306,155,16,21,29,842,629,43
289,160,285,20,2,862,845,244
33,163,162,44,27,924,179,126
236,164,236,889,12,122,856,48
452,165,288,15,28,157,662,259
74,166,528,333,421,174,173,556
157,167,176,31,31,196,97,155
48,168,73,53,71,197,34,20
100,169,175,135,30,264,158,5
391,321,228,36,22,353,306,251
389,307,217,11,17,501,1055,167
101,306,423,182,28,529,449,141
499,305,741,1,598,731,289,250
184,304,190,55,83,741,183,14
97,302,314,26,34,766,299,221
86,299,172,1,601,837,73,38
90,172,204,9,40,922,897,42
395,323,241,42,193,34,613,145
127,657,66,2,3,73,912,179
94,372,272,1044,261,103,236,63
585,301,760,35,93,114,1028,272
147,299,209,59,18,268,313,1
300,297,318,120,5,326,28,27
72,296,64,4,62,404,614,50
442,293,302,55,864,645,41,80
433,290,9,2,31,647,13,353
585,286,639,6,97,650,503,175
586,285,640,557,947,651,298,250
345,284,1,5,47,894,248,246
432,283,81,43,29,918,7,283
319,282,189,66,749,920,44,14
315,277,83,479,76,31,138,631
545,219,88,7,19,33,617,188
81,218,10,5,86,105,465,7
586,39,94,1,95,192,68,85
350,36,100,266,339,216,507,216
587,25,104,4,92,262,837,87
559,12,109,2,24,263,757,238
129,11,112,437,6,265,458,570
108,9,117,611,799,321,262,687
546,8,123,114,1016,527,158,441
362,3,130,9,106,887,764,416
588,175,139,3,90,913,167,89
588,178,742,20,609,915,196,290
589,185,635,666,514,916,114,282
590,260,592,155,865,17,54,255
121,313,20,706,814,18,422,55
62,319,13,111,442,41,571,49
479,323,29,642,761,64,108,255
133,326,6,13,230,91,336,52
163,367,89,44,604,148,183,40
85,432,132,18,657,192,97,38
84,434,144,112,455,374,477,48
101,486,257,450,793,475,121,82
43,673,192,714,526,481,58,26
127,707,484,1,695,522,513,230
565,282,749,157,502,536,57,306
228,266,395,58,400,710,166,292
589,169,338,1,57,883,281,454
416,36,176,1,19,11,75,10
82,433,240,50,24,98,678,380
196,735,36,412,347,232,185,61
320,736,161,71,115,283,579,50
172,148,17,67,137,339,509,11
421,706,235,60,18,376,90,147
163,284,21,54,149,384,154,267
116,283,13,83,30,385,335,7
319,111,438,512,122,386,500,248
53,14,41,1,109,392,248,10
589,3,777,1,135,425,89,101
165,276,4,81,146,455,66,39
108,1,366,597,285,909,28,65
140,1,300,74,14,910,14,708
589,2,313,1,91,34,58,260
176,3,320,5,88,48,382,574
103,4,112,114,25,61,197,744
4,6,324,876,7,72,739,518
183,28,315,77,78,106,107,664
78,300,8,1,51,187,175,17
480,288,305,13,55,206,68,62
583,5,354,3,100,238,440,368
112,2,91,34,23,266,448,86
589,29,355,2,97,339,230,265
137,1,238,2,7,480,70,48
315,3,242,31,84,659,207,74
117,286,5,36,18,681,98,96
182,68,166,141,36,745,518,42
23,20,183,61,99,21,285,115
590,228,356,4,191,41,617,226
57,556,401,134,267,50,327,127
138,53,348,188,9,75,358,82
417,52,33,1,17,157,419,180
46,51,97,378,210,192,446,97
590,259,323,1,59,213,246,320
569,731,355,30,11,320,42,437
546,379,39,2,8,335,496,12
590,295,214,3,58,448,462,438
276,294,371,1,7,449,218,147
286,292,21,10,2,567,445,184
591,12,271,2,56,600,348,418
592,9,95,21,54,730,248,14
593,8,297,9,53,56,495,349
570,7,194,43,12,81,280,455
593,6,359,1,311,126,173,470
289,5,85,889,6,130,1094,164
136,4,24,950,7,186,753,190
375,3,37,902,1,223,925,126
319,2,82,387,58,364,1048,180
138,1,283,8,235,365,32,70
93,1,26,185,37,366,693,100
172,2,4,881,95,374,357,56
92,3,75,147,614,391,162,80
112,11,162,403,635,420,139,107
252,13,46,2,17,566,646,175
391,16,7,149,312,618,344,58
414,17,72,171,321,70,705,72
58,660,372,1,80,185,122,464
203,316,58,27,61,269,75,53
228,314,214,32,23,304,228,231
148,304,218,23,81,354,451,79
144,296,230,51,2,365,641,194
145,186,212,56,82,378,161,32
162,55,84,299,74,385,493,161
212,42,122,1,37,387,24,382
72,1,269,3,30,388,28,455
445,5,516,95,132,389,869,347
307,640,43,127,139,567,122,33
402,247,456,650,9,732,30,381
441,4,223,713,129,867,580,26
150,70,14,163,118,17,512,77
258,169,428,101,193,31,599,14
109,389,280,60,205,70,13,55
259,57,4,319,23,120,20,23
145,5,302,26,71,121,168,73
45,245,155,315,50,190,824,38
136,296,72,723,2,226,64,16
255,132,359,1,75,233,494,403
200,13,364,35,19,268,161,657
221,7,372,21,52,270,546,456
215,4,377,49,43,334,592,674
223,3,381,3,55,384,86,586
3,2,14,11,4,488,465,105
586,1,662,3,9,577,886,71
278,3,404,189,591,7,904,442
59,647,118,359,473,17,795,81
587,326,666,34,10,57,705,279
8,320,33,24,2,128,417,126
588,308,670,26,11,155,519,276
80,60,533,1,40,234,403,648
589,59,672,1,12,240,392,72
590,46,379,128,13,241,72,132
591,7,674,22,14,332,283,228
592,4,675,20,15,351,472,206
202,1,477,30,30,354,633,572
552,323,677,6,88,562,885,134
295,321,370,252,20,625,262,577
112,320,418,40,137,717,1018,625
491,319,482,42,113,130,450,545
492,311,487,2,114,250,316,232
497,58,540,30,126,251,504,531
38,634,214,35,41,359,129,638
381,635,392,18,73,617,558,478
65,127,347,24,37,618,20,746
403,6,569,5,81,619,941,387
590,1,735,1,15,740,381,290
547,4,736,1,85,741,847,311
404,107,457,4,82,743,919,608
548,622,737,3,86,785,575,357
205,394,738,20,30,787,32,673
378,380,464,2,72,797,59,420
155,378,263,8,10,29,17,692
301,360,401,36,22,32,836,621
45,359,466,69,59,55,274,571
31,351,615,121,27,111,68,683
434,346,524,4,370,137,602,670
256,189,358,490,134,150,818,275
121,156,225,662,470,212,20,512
490,155,494,115,112,405,50,434
200,153,715,5,29,415,589,717
580,151,637,2,9,548,102,402
12,147,9,591,617,549,609,102
585,139,269,520,21,550,253,407
585,78,318,686,750,613,268,311
402,63,326,110,290,11,785,528
144,179,329,172,125,27,1040,602
287,239,334,23,138,80,188,647
580,240,337,1,306,117,883,212
131,244,204,3,505,143,647,307
292,245,64,106,712,176,1013,285
145,246,156,72,698,277,514,207
585,247,611,1,711,353,846,414
586,248,217,2,713,388,45,175
457,21,122,48,44,396,353,53
427,18,433,41,6,545,124,279
132,17,113,54,9,645,220,148
243,16,326,66,69,819,229,88
99,15,279,83,85,34,472,267
431,14,419,39,9,45,387,277
33,13,182,1,30,89,10,9
94,12,178,25,81,225,383,19
97,10,111,69,84,226,201,6
291,11,68,100,12,286,568,23
253,3,399,49,82,295,135,280
586,1,541,47,14,296,431,268
587,3,449,44,16,327,237,271
111,2,127,53,102,334,180,46
489,398,144,43,83,419,62,134
135,304,116,128,6,479,142,3
272,141,201,42,5,898,520,98
588,12,573,45,17,87,419,261
589,9,446,46,18,123,344,270
90,5,219,67,77,221,418,12
585,2,213,8,13,257,400,133
430,1,414,60,8,362,499,273
426,8,121,678,5,373,210,48
17,223,134,237,138,374,487,8
130,604,200,9,195,375,202,1
87,309,272,9,74,376,517,125
110,306,298,50,100,377,441,84
34,7,218,195,168,476,612,12
205,4,129,29,43,894,379,9
273,3,178,23,2,896,450,169
92,2,188,1065,614,32,225,94
245,1,186,847,159,149,131,99
71,4,168,33,22,241,171,72
388,3,337,1,297,283,395,137
114,2,168,148,518,286,83,11
181,1,234,38,29,287,113,11
548,3,416,3,72,298,606,594
546,2,541,1,70,300,132,577
30,9,186,174,509,330,591,277
509,310,62,158,497,351,391,123
77,134,168,5,62,371,375,218
38,90,387,4,35,759,1008,600
165,82,214,786,178,812,158,13
79,124,185,8,64,95,662,64
586,263,133,2,16,121,73,300
81,262,126,9,68,122,1013,11
82,261,151,14,70,148,773,101
84,83,76,9,72,227,888,108
587,28,172,11,17,234,565,152
588,27,142,5,18,255,623,213
19,22,188,543,341,282,40,19
589,19,144,45,19,284,45,187
590,17,496,1,20,591,670,198
90,4,154,15,78,889,117,3
591,3,503,21,21,890,828,265
592,2,495,28,23,891,648,276
80,1,243,2,67,25,679,110
78,1,239,4,63,64,310,18
83,2,248,1,71,131,17,109
593,313,138,6,25,159,23,165
136,312,177,508,367,177,700,38
593,23,759,1,14,216,358,560
25,483,168,342,13,361,1038,451
3,330,246,760,480,378,956,558
371,327,455,1,144,393,92,356
25,323,168,691,321,398,377,614
424,322,537,486,359,409,13,380
88,319,301,521,432,416,869,88
215,91,340,366,161,73,1026,286
2,40,23,5,1,124,934,134
133,286,283,6,15,138,230,42
5,392,138,2,603,154,92,167
381,629,115,48,577,438,222,75
592,630,668,3,519,699,88,271
593,352,736,2,20,731,377,272
594,347,503,1,21,742,457,283
443,337,73,13,24,744,634,284
594,323,748,1,31,745,645,313
131,46,260,1,16,746,704,92
128,265,456,20,21,886,791,88
453,269,446,654,36,38,704,354
31,270,200,649,16,113,912,634
350,271,387,469,100,131,648,413
70,272,183,57,59,352,399,672
148,1,455,3,3,354,106,415
536,144,463,43,120,357,732,244
509,5,467,6,113,374,68,304
50,39,366,67,40,399,26,595
226,173,459,2,766,418,606,229
150,175,386,134,6,505,703,592
117,193,338,107,111,883,826,482
233,342,472,9,68,884,614,311
573,542,260,71,596,73,862,305
243,1,332,1,192,85,775,310
144,15,352,21,3,130,740,651
104,621,191,377,241,174,227,421
170,622,102,1,19,213,869,230
592,2,379,9,11,413,425,605
1,1,4,891,1,462,257,75
593,1,408,1,12,463,244,528
2,1,9,673,3,475,156,217
1,1,5,218,2,677,101,142
18,4,21,391,86,880,550,251
3,534,45,909,4,881,113,224
588,3,598,4,583,24,285,439
592,2,386,1,11,46,187,401
593,1,393,181,10,52,278,390
594,2,151,1,119,82,38,27
243,107,16,18,88,361,115,109
595,4,417,636,117,459,281,372
548,3,357,643,365,460,160,312
596,2,596,8,10,480,559,216
17,6,309,173,173,485,449,15
482,7,371,2,67,629,441,260
2,5,67,3,3,806,833,186
91,4,175,677,295,868,196,32
84,3,167,51,60,24,361,253
399,424,159,1,16,95,879,329
596,423,601,1,12,204,1056,127
597,422,605,32,13,291,282,274
144,421,179,43,5,294,544,64
598,405,607,30,14,297,36,175
37,3,258,830,25,298,416,705
398,2,115,850,337,301,374,43
65,2,150,1045,273,307,502,64
452,427,419,10,377,313,189,331
405,425,231,292,10,314,654,327
144,424,30,878,219,841,216,10
588,423,420,9,6,45,281,306
598,410,426,15,14,75,19,317
213,408,331,10,35,166,145,233
209,407,73,35,385,238,34,93
152,179,132,7,352,272,474,6
244,83,423,19,62,278,192,330
124,9,173,246,282,376,239,86
480,8,304,1,64,433,392,74
142,5,112,40,8,694,289,122
296,3,181,6,580,697,650,63
33,2,328,5,583,739,52,515
81,30,142,702,166,876,59,249
397,65,92,2,19,16,46,143
153,86,221,25,93,35,602,240
52,87,102,82,41,95,192,25
23,90,35,672,7,166,45,23
38,91,99,52,530,183,107,18
597,143,776,1,8,385,320,77
33,214,161,995,802,438,301,744
511,332,260,515,107,439,910,407
99,660,136,6,89,440,347,21
179,1,464,437,300,441,1,54
216,13,65,626,586,444,891,16
598,14,732,8,10,874,839,161
199,15,430,59,29,61,767,338
62,16,52,34,50,82,558,15
246,512,243,53,72,85,337,131
93,513,432,287,38,105,928,76
42,5,131,44,31,172,931,62
391,13,35,24,113,336,329,245
346,16,76,13,98,360,418,181
282,17,16,78,32,375,557,54
463,19,31,98,91,377,290,96
5,605,173,24,8,435,811,179
4,15,102,2,5,501,562,156
596,28,176,1,46,534,252,667
377,47,19,143,144,33,268,45
3,49,391,9,5,76,360,147
6,50,1,2,13,79,151,4
197,51,70,1,173,109,204,43
1,52,439,7,1,237,81,299
595,53,495,1,45,289,432,126
371,2,130,352,140,312,33,180
108,270,263,588,146,321,9,57
