Normal,Gorder,RCM,Rabbit,Grappolo,Slashburn,Random,RCM Strict
615,2,4561,3,8,8,5420,1150
616,3,4562,1,10,1,4564,1151
2517,4,4563,1,11,1,6461,1152
617,5,4564,10,12,2,7043,1153
619,3,4566,1,13,2,1138,1575
620,1,4567,3,14,3,1356,1576
506,1,4568,2,15,1,4070,1154
625,2,3390,1,2,1,1605,1561
626,3,3394,1,4,1,4202,1279
627,1,1181,1,95,2,448,1431
628,1,1186,4,97,1,8830,1432
4,2,1191,6,98,2,4901,940
629,8,1197,2,100,3,325,941
2156,11,385,10,86,4,5559,1421
2157,3,1206,2,92,5,3929,1433
2158,2,1214,2,93,6,9155,1434
2159,1,409,1,1,2,7969,148
2160,4,186,109,551,4,3430,532
1,3,162,4,27,2,5226,125
3044,1,668,3,5242,1,2562,2478
3110,5,621,8,155,1,5884,2523
3111,4,599,3,3,2,1186,1933
12,3,8,1,46,3,1813,71
3112,2,607,1,43,1,1916,1862
3113,1,619,5,100,1,4698,2859
3114,1,622,4,381,2,5702,2619
3115,3,901,3,1,3,2783,2473
3116,4,907,10,3,10,4216,2440
1,7,915,1,4,17,47,2358
2,4,921,7,5,18,914,1900
634,3,924,5,6,19,702,2496
3120,2,927,1,7,20,6274,1374
633,1,930,1,8,22,2944,2378
630,1,933,2,9,16,4735,2421
1343,2,937,2,10,1,1634,2379
3251,3,939,1,11,2,6233,2483
3114,4,947,1,12,3,2573,2408
3252,1,952,2,13,4,5481,2368
638,2,956,1,14,5,3669,2384
3253,4,961,1,15,5,5864,2360
3254,2,970,2,16,6,2787,2438
3255,1592,981,4,17,7,10142,2299
7,1231,989,3,18,1,3720,2010
3256,2,991,1,19,2,5329,1375
1344,1,999,1,188,3,2124,922
4723,2,1008,1,20,4,3554,1799
4724,3,2,6,2,5,5708,115
2,4,8,4,7,1,5937,119
3418,1,2,2,2,2,1494,275
3419,2,6,3,5,1,8149,1
1,4,8,1,7,2,6254,396
3295,4,9,1,8,2,2964,269
3585,3,4,1,3,1,934,276
3586,5,1017,11,19,2,2192,1425
1,1,3,4,3,1,105,270
4444,1,1026,3,18,2,3828,1440
1,2,4,1,1,4,1970,295
2,3,20,5,39,1,1185,501
1,218,1376,1,83,1,3384,1412
1892,4,4,2,35,1,523,206
1,4,2868,3,14,1,8011,1433
2,5,2875,2,13,2,7068,1432
1490,3517,2886,2,31,3,2112,2576
4827,3108,6,3,2,4,6356,33
3317,3107,14,2,3,5,4500,115
1,3100,23,1,5,6,8809,23
2,1,29,1,7,1,4497,95
3,2,32,1,8,2,3717,52
1,3,36,1,9,3,1406,94
2100,4,38,4,10,4,1018,10
3,5,46,1,11,1,2303,65
2101,5,51,1,12,2,3516,105
122,6,55,2,13,1,8214,89
1,1,60,2,14,2,228,113
2,2,69,1,15,1,1525,35
1,3,2038,3,4,2,1297,2587
930,4,2922,1,63,3,2068,751
1,1,912,4,31,4,771,615
2,2,8,1,1,5,4510,82
1594,1,17,3,3,3,2683,56
1,2,23,2,5,1,32,62
1591,3,26,4,6,2,735,19
2,4,30,3,7,3,1619,61
15,5202,32,1,8,4,1958,43
1480,1,40,1,9,1,3512,32
3094,2,45,1,10,4,6095,72
1,3,49,1,11,5,4041,56
263,4,2945,4,62,6,2595,2459
1,5,54,210,12,7,2741,80
180,6,63,142,13,5,5093,2
1,7,906,92,29,6,2556,582
2,1,9,18,2,7,2109,138
4633,9,18,175,5,1,5194,63
4634,10,22,153,6,1,2106,21
3849,11,55,5,12,1,1745,80
1,12,905,182,35,1,1599,1316
6,10,66,183,13,2,755,59
4178,3716,74,2,14,3,2015,348
2,10,3017,178,62,4,3562,2010
3,11,898,1,28,5,2903,500
2334,4,3047,186,65,6,342,2467
2335,5,3053,176,66,7,3134,2466
2336,1,3058,44,67,8,779,2465
195,1,3065,180,62,14,2050,2464
3,2,3072,45,2,7,477,118
2,3,6,6,3,13,3516,75
3,2,9,184,4,1,2964,117
1,1,13,181,5,2,488,13
976,3594,15,23,6,6,3122,88
4088,3595,23,3,7,7,571,128
4087,3596,28,185,8,1,3435,112
2251,3597,32,177,9,5,5208,136
1,3598,37,5583,10,6,3652,58
2,5114,46,4,9,4,396,2564
1,1,2015,154,51,5,3137,1763
2,2,3094,22,52,5,2253,727
3,1,3104,179,53,7,2382,726
3379,3,3110,151,50,13,6684,725
2927,3,3125,46,53,14,768,1846
1,2,3,170,1,15,528,43
2,4,7,155,2,17,6380,1
3,3,9,28,3,2,3833,105
4,2,17,24,4,6,1330,30
1,1,22,144,5,1,3016,10
2,2737,26,2661,6,8,2182,6
3,2738,2922,8,57,11,2839,2521
5400,5,31,218,7,12,387,18
4,4,40,9,8,1,171,60
5,2,4,5,1,7,3878,42
6,6,6,15,2,10,4798,62
7,5,14,14,3,12,2368,13
1,4,19,16,4,6,2732,53
7,3,23,3,5,5,2468,37
8,2,28,7,6,11,2632,61
9,1,37,13,7,1,3212,17
10,2734,56,12,9,2,1997,411
9,2735,2,1,1,3,883,104
9,7,10,11,2,4,1655,29
2409,5,15,7925,3,1,1024,11
169,4,19,10,4,3,1379,5
1,3,24,2,5,1,6219,19
3,1,33,6,6,2,1567,59
173,4,3175,1,1,3,7166,75
3032,2,8,1,2,1,2925,115
3033,1,13,4,3,2,2383,99
3034,9,17,1,54,2,1215,2416
3035,8,2913,3,4,3,2841,123
3036,7,22,5,5,2,3272,45
124,5,31,2,56,2,9249,2315
125,4,3186,13,51,2,1530,736
126,3,3189,1,55,3,6892,1877
127,2,3190,1,69,4,6469,1876
793,1,3195,3,57,5,3304,2370
794,1,5,1,1,6,9336,40
5408,2,9,1,2,7,9671,24
4,3,2905,2,53,8,335,2491
1272,4,14,3,3,9,4528,48
2767,5,23,10,4,10,7692,30
2768,6,4,1,1,11,800,16
960,7,9,1,2,1,4648,8
3065,1,18,2,3,3,5448,70
1,2,2896,7,51,9,3164,2515
3066,3,5,2,1,12,854,24
3067,17,14,1,2,13,3548,54
4313,16,9,1,1,14,515,78
3066,15,19,3,2,15,4093,428
1268,14,2882,2,49,16,3529,2461
2763,13,8,1,1,17,1475,289
2764,12,2951,1,49,1,220,2069
3890,10,3295,1,46,2,9534,2057
555,9,3300,4,45,3,2449,919
1,8,3303,1,44,5,6064,918
2,1,842,1,25,6,7945,1255
3,1,843,4,26,7,7782,1254
4,2,2941,17,47,8,8685,2993
5,1,3363,11,43,9,4353,3667
6,2122,3392,21,242,1,121,3086
776,1,3322,1,60,2,8526,3054
7,2,3126,9,9,3,2085,1417
8,3,1,8,1,4,745,1
9,4,1605,23,6542,5,8742,442
10,5265,1132,6,34,6,6716,1699
11,5264,233,7,26,8,1071,616
12,5261,239,15,25,16,9332,434
13,5260,241,3,24,1,4067,433
777,4015,246,2,23,3,7303,432
1,4010,248,14,22,4,7721,431
2,4009,251,5,27,5,4778,430
3,4008,1080,16,3,6,5009,2240
4,4007,1082,6,4,7,4332,2243
5,4006,1091,1,5,1,738,2218
6,4005,1094,2,1,2,5134,248
7,4001,1,6,2,3,57,624
8,4000,1098,2,2,4,2268,871
9,4,3400,8,55,6,802,867
1924,5,36,12,1,12,4389,96
10,6,539,4,27,1,4979,1150
11,5092,86,2,4,2,1650,42
12,5,1389,3,14,3,3368,2022
1714,5269,1391,5,13,5,656,1793
1715,5268,1397,1,1,1,487,156
2133,5267,974,1,12,2,3393,2279
1716,5266,1402,2,11,4,4517,2380
1717,5265,1403,1,10,1,3780,2282
2134,5264,1406,7,20,3,3413,2337
2135,5270,1412,5,2,2,76,479
2136,5269,1,2,16,3,2503,1467
1,5266,2371,1,18,4,717,542
2,5265,2840,1,1,5,737,323
3,1,2843,9,14,6,1104,1949
4,1,975,3,19,2,4441,541
774,5270,1413,2,90,1,147,1955
5,5265,1416,1,16,2,7883,2290
6,1,1421,8,1,3,367,140
7,1,1,4,15,1,3704,1952
8,1,1427,1,14,2,4473,1950
1923,2,1431,1,13,1,2560,1088
9,3,1434,4,17,4,1955,1091
2491,4,1426,1,16,1,225,2092
10,1,1430,31,15,1,2338,2090
11,2,522,493,106,2,568,1166
1,3,540,2,104,3,2778,938
2,4,1,13,1,4,1531,137
3,5,4,17,5,4,3271,2
773,6,5,2383,6,5,4881,128
4,5082,2,22,3,1,3033,36
5,5083,3,4,4,1,6044,139
6,5084,4,3,5,2,3587,9
7,3779,1,1,2,3,4239,185
1922,1,2,2,2,1,3381,27
8,3,1,1,1,2,5779,130
9,4,120,3,57,3,6452,1239
10,5,1467,1,128,1,633,60
2133,2,3,2,1,2,6277,1
1,2,6,4,2,1,1677,2
2,1,5,9,2,1,2036,2
4,2,2,1,1,1,10195,1
5,3,1751,3,97,2,4323,1171
6,1,1752,1,28,1,5431,735
1921,1,215,2,16,1,5455,1839
7,1,544,4,79,3,2813,2721
8,3758,256,1,1,4,1132,1
9,3760,1452,1,134,1,2471,1954
1711,3761,13,2,132,2,1339,531
1712,3762,1708,1,135,3,1304,1955
1713,3763,3408,1,131,2,3269,1412
1715,3764,1,3,2,1,1438,1
2,5,1096,1,608,1,2477,77
3,1,521,53,3,2,2433,2414
4,2,4579,16,99,3,785,1417
5,3,4580,7,21,4,1974,1414
1920,4,4581,9,25,3,3478,1401
6,4,4582,2,27,7,2132,1918
7,1,4583,25,98,8,635,1173
8,1,4584,12,6,1,959,2828
770,1,1306,5,1,2,1895,2467
1,1,2971,10,150,3,808,671
2,2,2972,19,26,4,3445,1394
3,3,4585,11,441,5,127,2053
4,1,4582,29,23,4,2535,2400
1919,4,4583,1,18,5,3330,2932
5,1,4584,7,17,6,4263,1885
6,4,2977,1,9,7,228,1687
7,5,2978,6,8,1,4080,1942
2488,1,2979,4,7,6,1900,1411
1896,3696,2980,3,6,6,5862,1681
1,3697,2981,1,59,1,746,1412
2,4,2974,2,18,5,1676,1350
3,5,2975,1,17,4,5705,632
1918,3,1284,2,1,1,5013,1947
4,4,2869,1,129,2,3171,2285
5,5039,1456,2,6,1,4898,1799
6,3,1468,3,25,2,2161,1269
1735,3,1475,1,20,1,4260,2938
1737,4813,22,4,250,1,3922,234
1738,4,1,3,1,1,2221,52
2488,1,4,2,2,1,4043,5
2489,4,8,1,4,1,1160,6
1,5034,505,3,4366,2,364,1124
2,5035,3406,23,56,3,1526,1591
1917,1,3,6,1,4,9470,57
3,2,7,2,3,5,118,58
4,1,506,8,4365,1,5432,1176
5,3,31,1,5,3,5654,452
1,2,4,3,2,1,4417,1
1916,1,509,1,4364,1,3034,1119
2,4,513,2,4362,5,6247,1118
3,3,24,9,2,6,291,394
1915,2,8,3639,141,7,7686,8
2,1,17,1,140,9,8247,23
3,1,22,3,139,1,797,29
1,1,28,4,138,5,3507,14
2,1,33,2,137,7,5962,64
2486,1,40,3,135,12,416,30
1,2,629,1,53,13,4688,1191
1139,3,42,1,134,1,2576,13
1171,3,48,1,133,2,2034,55
1140,4,51,1,132,15,3263,65
1141,1,56,6,131,16,788,41
1142,2,824,1,15,14,4046,1328
1143,3,61,5,129,16,4834,43
5031,2,62,1,128,1,2351,68
1,1,540,3,1,2,2059,807
2894,1,9,12,142,3,5878,28
3313,2,3410,1,32,1,3852,2425
1136,1,3417,9,213,2,3819,2502
2895,2,3419,4,12,2,1793,3159
1137,3,616,1,131,2,4036,1571
1,2,619,2,200,3,5233,1860
3527,1,627,14,202,2,3812,2719
4,1,737,3,323,5,5202,1445
2569,2,865,2,59,1,1989,1323
2570,3,873,10,60,1,1912,1327
1128,4,877,7,16,2,7564,279
50,4,97,19,32,3,8627,2349
2877,4,882,17,52,5,9014,2200
2878,3941,882,20,70,1,5051,1759
2879,1,1026,6,225,1,4470,1998
2880,2,1030,34,234,2,3729,2675
1,3,1968,4,29,2,7953,3300
2,5506,2986,3,32,2,3584,3116
2,3,7,9,3,1,3927,311
3,4,11,8,4,1,3835,280
4,1,20,18,8,2,275,282
5,5,1990,8,32,1,4854,2986
1,6,2,12,1,1,4592,62
123,7,6,13,2,2,2845,31
2,4,8,7002,3,3,3562,186
3,5,12,2,5,4,8560,14
122,6,15,5,6,5,4293,33
2,7,20,1,7,9,8619,178
389,8,1985,1,34,6,6126,2737
390,9,4,2,1,7,2417,31
124,10,6,4,2,1,5722,248
391,11,10,163,4,1,309,76
392,12,13,1538,5,1,1041,29
393,13,18,5785,6,1,1522,240
394,14,1983,1539,35,2,261,2675
1141,15,3297,4662,30,3,7613,1164
4169,16,6,6,3,1,7110,45
1,17,9,2,4,1,828,2
2,3111,14,161,5,1,1969,209
3,3112,1979,1,36,2,6620,2706
4,3113,4,3,2,3,1203,172
5,4995,7,1,3,4,73,219
6,14,12,39,4,6,3576,8
7,15,3,46,1,7,8590,47
5,16,8,5,2,4,3561,164
4168,1,1973,38,39,5,4600,2751
2,2,1970,1,40,6,3269,2704
3,1,664,11,6295,1,3773,142
475,1,4567,3,184,2,1460,1542
2,2,4568,2,260,30,1914,1541
3,3,10,6,183,1,1463,1214
4,3,2192,60,5,29,1086,448
4,1,2193,4,3,31,903,447
5,2,4569,7,182,28,5014,1540
6,3,1965,2,41,25,698,2915
7,4,3421,3,825,1,5199,2383
8,5,3422,1,20,25,4663,1287
9,6,3423,2,21,26,3144,558
10,7,3425,2,1,1,3191,633
11,5230,2,1,22,2,92,560
12,4778,3426,1,13,19,3752,2534
13,4777,931,1,1,2,2973,885
14,4776,936,1,2,4,1747,884
15,4775,1253,3,3,4,971,1590
16,4762,940,13,4,11,7602,1113
17,981,4,1,5,12,8468,563
3993,1,945,14,6,13,2710,1019
1,2,5,2,1,14,8306,1
2,4,1257,45,2,15,1338,1027
4699,5,1260,16,4,19,6631,667
4700,2,1268,2,5,27,7497,668
4701,1781,1271,17,6,1,1739,669
1,1782,3126,1,7,2,7335,3687
1,1783,1275,48,8,2,367,670
2,1784,1280,7731,9,3,3727,671
3,1785,1284,2019,10,4,1939,672
4,1786,2133,1938,11,5,4638,937
1216,1787,1287,1956,12,6,7698,673
509,1788,1291,2175,13,1,6986,674
1227,1,1293,2094,14,2,5259,675
1534,1,4,1937,15,1,1886,1414
1535,3,1297,1648,16,2,2933,676
1536,1,1299,1641,17,1,5495,677
1537,4,1302,2030,18,7,4754,678
1538,3,3,2024,19,13,2333,1427
1539,2,1305,1977,20,1,2051,679
4074,1,2,2025,21,1,462,910
1540,988,1309,2021,22,3,1378,680
1541,8,1313,1970,23,2,6755,681
1542,7,1316,1961,24,3,7107,682
1,6,1318,1843,25,4,7333,683
2,5,1322,2026,26,1,2533,684
3,4,5,1639,2,1,3772,94
4,3,1265,2027,26,1,888,187
5,2,1266,2092,27,2,2791,390
6,1,1267,3,28,1,719,468
7,2,1268,1,30,1,1804,451
8,3,1269,2,31,2,4941,431
1479,4964,1263,14,28,3,866,545
9,4965,1264,1,29,4,4892,525
10,4965,3285,15,142,3,704,2072
11,3,1936,32,71,1,6264,2160
12,3,1,114,1,2,8734,78
13,2,2,28,3,3,3240,61
14,7,1,22,2,4,50,17
15,17,2,2,3,5,6089,37
16,1,206,1,117,6,8431,99
1156,3544,210,3,116,3,4455,98
17,1,1,15,1,1,5758,20
18,2,1508,1,81,6,162,1806
19,4746,1512,46,80,13,7130,2130
1,4949,1517,16,79,14,5596,1808
2,4950,1521,31,78,1,1372,2356
3,4950,1524,115,77,2,3842,1809
4,1,2533,29,39,3,1652,1785
5,2,2534,23,40,4,4942,1800
6,3,3407,3,2,5,1197,1465
7,1,82,4,2,12,437,297
1480,2,1696,7,43,13,2721,1504
8,1,3880,5,1,1,4657,3070
9,4514,4,32,26,8,4513,101
10,15,4571,31,25,9,5066,2475
11,1,4572,9,24,2,812,2735
12,1,4573,47,23,12,6968,2026
13,2,11,2,22,1,3306,398
14,4940,4574,8,21,2,244,2025
15,3,4575,1,20,3,6294,1196
1157,2,1307,10,19,9,826,2795
16,1,4576,7,18,1,4329,2409
17,1,5,1,1,2,1127,47
18,4937,51,2,12,6,3046,230
1,4938,60,7,14,8,9584,341
2,4939,1409,2,65,9,8110,1592
3,4940,1414,1,66,7,523,1069
4,4941,1421,2,68,1,7378,1106
5,4942,1425,1,70,1,234,1067
6,4943,1427,1,73,2,196,1107
1481,4519,1433,2,75,3,3849,1059
7,5,1436,3,63,1,4770,1058
8,4,1086,6,94,2,3550,2701
9,3,1488,3,2,4,2988,1585
10,2,1492,1,28,1,2179,1397
11,1,1498,18,806,1,582,2305
12,1,1502,1,29,2,4085,1396
13,4520,785,7,16,3,1371,1921
14,5,1528,9,34,1,7120,1053
1158,7,768,8,36,1,10623,2070
15,6,1533,2,37,1,5167,1809
16,5,5,23,2,1,7363,11
17,3,1573,25,53,1,15,1822
1,1,1358,2,47,25,129,1281
2,4562,1581,1,43,71,9708,1339
3,5,1586,21,35,72,3830,1390
4,3,47,17,3679,75,3503,318
5,1,280,11,13,76,1953,113
1482,11,561,2,48,1,754,2444
6,10,568,6,204,3,965,1584
7,8,10,1,4,77,3415,506
8,7,575,6,203,2,5456,1117
9,2,580,1,43,3,3651,2600
10,1,587,1,203,69,808,1911
11,3388,687,1,216,68,9085,1358
12,3,695,1,215,69,232,1357
13,1,270,1,9,1,8979,393
1159,1,705,2,51,67,732,1349
14,2,709,5,48,66,5400,1264
15,1,1293,2,195,67,3111,1019
16,1,1,3,12,72,5789,161
1,2,2,1,13,1,3650,250
2,3,3,3,14,2,6132,249
3,5,1457,4,4,1,2379,1298
4,4,2,1,9,2,6521,162
1483,3,1,1,11,1,4382,67
5,2,4,7,1,2,8511,1
6,3,945,2,3,1,389,971
7,6,950,5,62,2,8900,946
8,5,957,1,61,3,9722,2038
9,4,962,2,60,4,1461,959
10,3,3890,9,1,1,3669,2428
11,7,753,20,1,2,7265,2549
12,6,2393,13,23,25,1307,584
1160,5,2394,10,25,26,1483,1134
13,4,1934,17,113,27,191,2142
14,12,1942,4,158,33,4923,1310
15,10,1953,16,157,1,2596,1789
1,9,1959,7,156,7,223,1311
2,8,1964,8,155,33,3414,443
3,7,1969,1,159,34,104,1312
1484,6,3887,3,58,36,3993,1076
4,1,3888,3,17,20,5996,2222
5,4995,3887,2,11,34,1455,1073
6,3479,681,7,71,35,5958,2191
7,11,3885,1,18,36,1477,1076
8,10,35,2,90,37,1794,276
9,9,3880,30,21,1,8748,1693
10,8,1541,3,4510,2,7074,1757
11,7,3,3,1,50,7972,1
1161,5,1097,1,275,51,725,69
12,6,449,2,1,34,2360,1162
13,5198,2495,1,1,50,3191,1145
14,5161,2496,1,59,43,6178,1120
1,5159,2497,1,58,44,6517,1514
2,5150,2498,1,57,7,2041,1211
1485,5138,2499,7,56,20,6202,1121
3,5137,3,9,1,59,475,1
4,5136,1314,3,348,1,42,670
5,5134,2270,4,1,2,2929,2286
6,5132,2463,2,11,3,3818,2176
7,5130,2466,20,8,1,3796,2969
8,4919,2971,2,61,2,5727,918
9,4587,2977,12,82,3,4072,1635
10,5,8,1,1,4,208,219
1162,4214,2515,1,53,1,5519,2310
11,5,2460,4,9,2,2901,2311
12,4939,2522,1,52,3,2971,1114
13,4,2526,1,51,4,8129,1917
1,4,2533,1,50,1,1983,1916
1486,3,2539,3,49,2,4142,1115
2,1,2543,1,48,4,8628,1480
3,5,2548,5,61,5,2318,1914
4,3,2553,1,59,6,4319,2562
5,1,2559,1,54,7,2368,1447
6,2,2597,10,39,1,286,2732
7,5024,2601,2,47,4,3095,1631
8,3,2605,3,48,3,2191,1628
9,2,2540,1,55,4,1121,2133
1163,1,2621,2,57,6,387,2046
10,6,2625,1,56,7,7887,2047
11,1,23,32,7,47,1650,56
12,1,2200,13,6,67,7468,1864
1487,2,12,29,16,12,5694,17
1,1,6,28,15,13,8394,93
2,2,30,24,5,1,8728,18
3,3,1538,5,1,2,549,2612
4,4,20,31,8,1,2968,97
5,1,1526,23,4,6,200,2674
6,2,1532,4,3,15,282,2575
7,3,1540,34,1,1,2930,2167
8,4,1543,12,14,2,5599,1987
1164,5,1546,19,13,4,5818,574
9,6,1551,3,17,15,4044,2595
10,7,1554,4,16,16,6744,2519
11,8,1558,8,9,17,7078,2709
1,11,1561,27,8,56,2199,2556
2,1,1568,1,6,16,1318,2630
3,5163,20,9,18,47,1850,428
4,1,3257,28,308,59,1932,1977
5,2,6,2,1,1,1280,70
6,4,69,20,2,12,3949,52
7,5,64,16,3,16,1774,19
1165,6,1618,15,4,11,926,330
8,4,56,11,5,15,1260,95
9,5,1621,8,6,16,8017,329
10,6,1623,18,7,37,4500,328
1,7,45,10,8,15,7668,125
2,8,38,9,9,15,7750,192
3,5,34,21,10,16,4538,54
4,1,25,1,11,31,1869,284
5,2,75,1,1,47,2700,18
6,4,70,5,2,1,3034,51
1166,4530,62,24,4,41,6243,25
7,447,44,2,8,1,2726,122
8,1,40,6,9,1,5894,16
9,2,5,25,1,17,5976,33
1,4,24,5,6,18,2764,73
2,1,31,17,7,17,95,140
3,3,35,4,8,1,334,2
4,3,44,23,9,2,8943,232
5,1,8,3,2,3,5426,76
1167,2,19,5,5,1,8594,106
6,3,26,24,6,2,8676,173
7,4868,30,6,7,1,5464,35
8,2,39,16,8,3,2795,265
1,3,11,2,3,1,759,30
2,4,22,1,5,1,1421,41
3,5,11,19,2,1,9277,71
4,6,1579,7,22,2,5760,1393
1168,7,1589,1,20,3,8928,407
5,8,1592,20,19,4,9010,406
6,9,1594,10,18,5,5798,405
7,1,1596,12,17,4,3129,404
1,1,1598,26,16,5,3517,403
2,2,1600,18,15,2,349,402
3,17,132,1,40,6,267,228
1169,4749,136,29,39,1,3479,227
4,11,91,7,1,2,6148,1
5,10,1195,8,2,5,3168,310
6,9,1286,27,1,9,3250,311
7,7,1287,3,1,10,38,66
1167,6,1560,19,2,1,2631,1347
1,5,1288,30,3,5,3212,75
2,4,2775,8,12,16,5881,1922
1170,1,1564,22,6,1,2669,639
3,1,3013,4,1,1,2939,1155
4,2,2277,1,1,4,1936,1902
5,3,2273,1,99,5,2180,553
1,4,2281,2,98,1,2170,517
1171,5,78,1,97,1,645,199
2,6,89,2,36,1,2456,2583
3,8,2084,3,131,2,1767,57
4,1,508,26,8072,2,513,178
1172,3725,506,1,96,3,6914,2314
1,3724,2285,38,95,4,147,1621
2,1,2289,28,94,4,1943,712
3,2,130,29,100,5,1254,552
1,3,2,6,2,6,586,1
2,4,5,3,3,1,3752,109
1,5,7,2,5,2,6159,2
6,6,1644,1,362,3,2853,2386
7,7,9,4,7,1,6015,241
1174,8,3,27,1,2,6401,108
1,9,5,12,3,1,366,1
1213,10,1642,16,364,1,645,2387
1,11,7,8,5,1,479,240
2620,12,2,14,2,2,7441,107
2621,13,1639,13,365,3,3218,2495
2622,14,1637,1,367,3,4571,2388
1,15,1660,21,365,4,1618,974
1,16,1670,22,241,1,5123,1488
2,17,372,16,2,2,707,404
3,18,374,18,1,3,7968,403
1,19,378,17,2,1,5136,1024
663,20,1067,15,40,1,3157,318
664,21,1070,6,41,2,3796,319
3493,22,2149,24,1,3,5233,1080
1,23,671,23,1,1,668,21
959,24,2154,25,2,1,4898,1430
1,25,3014,11,218,3,1454,1888
2,26,3016,12,216,1,89,1835
3,27,1463,3,72,2,149,1134
1,28,2622,8,107,1,1714,2204
2,29,2639,7,24,1,3975,1991
1,30,2683,13,119,2,1439,1830
2689,31,2691,32,121,3,5006,1829
123,32,3,1,1,4,8237,317
1,33,2716,7,126,5,4861,1669
2,2,41,19,1,6,7488,1
1,1,3406,20,249,7,3810,1572
2,1,5,5,1,8,6157,163
3,1,9,31,2,1,7413,112
1,1,13,30,3,1,1599,284
2,2,475,33,13,2,7269,152
1,3,3408,6,66,1,5502,1035
1,1,17,2,4,2,6926,228
1735,2461,429,5,14,1,2396,185
1734,1,3409,4,68,1,3937,1033
1,2,3410,9,65,1,4758,1032
468,4805,4,3,1,1,1383,51
2372,2,8,9,2,2,2417,121
1,3,12,10,3,1,4767,65
1061,4,424,4,13,3,1407,22
1062,5,4,2,1,1,372,172
1,1,466,4,11,3,279,40
3607,1,8,11,2,4,4937,116
3454,2,420,1,12,1,1458,73
1,3,462,33,10,1,1984,132
603,4,4,4,1,1,2080,56
1108,4381,412,5,10,2,5227,43
127,4382,458,7,9,3,6523,76
1,1,3409,6,128,4,5868,1889
1113,4,6,10,1,1,7292,45
1362,2716,1462,8,2,1,4303,1928
1,2,5,3,3,2,5124,184
840,1,1,2,2,2,3477,229
1,2,1442,9,6,3,1017,1459
2,2717,1277,1,6,4,3505,1721
1672,3,1278,2,7,1,8675,3086
2,2,1446,1,7,2,5843,1742
3,1,2,1,1,1,2832,228
166,1,3,1,2,1,4565,317
1,4474,4,1,3,2,335,316
2,4391,1452,1,8,2,3678,1135
120,4390,1,5,1,1,1414,89
119,4389,2,1,2,1,659,88
3,4388,2719,3,23,1,5869,3599
121,4387,2780,2,10,1,6500,1074
120,4386,60,2,211,2,465,1081
2,4385,3886,1,208,1,4397,1600
3,4384,2758,1,2,1,1040,1722
119,4382,2762,2,3,2,4048,1721
118,4381,12,4,3,1,4415,486
1259,4373,1694,5,20,2,3119,2961
3,6,2599,41,521,1,1991,3106
121,5,2960,4229,47,1,1105,1174
3,2,2963,6,46,2,2460,1062
1262,2,1240,36,244,3,3944,1909
9,1,1245,1,30,4,3170,1486
10,2,1,2,2,5,4527,3
696,3,9,5,5,6,5935,5
11,1531,8,20,3,7,3294,2
11,1508,4572,2,73,1,5072,2231
12,1,1334,16,1,2,3762,831
13,3,4,1,1,10,839,623
1,4,1337,1,2,1,5110,1663
2377,5,1342,1,3,1,6764,1944
2376,6,1345,6080,4,2,5049,2226
2377,2,1350,5897,5,3,4213,835
2378,1,1352,18,6,1,3041,836
2901,1,1356,85,7,2,5494,1321
3112,1,1358,10,8,3,30,840
3113,4785,1363,2,9,4,3637,1322
2934,1,5,22,1,5,1778,281
5263,4786,8,5,2,1,2784,563
1658,3,3,172,1,1,2703,282
3909,4387,3310,6,271,2,288,1013
1,4384,18,1,5,5,3191,904
2671,3481,3340,5062,270,2,4774,730
1295,3482,3342,1,267,1,956,729
1,4779,3359,2,268,1,2905,1633
574,1,1865,1,111,1,3474,2310
573,3,1869,1,49,2,2002,2716
1,4,1873,1,2,1,2203,1528
3696,1991,883,1,2,2,2316,1141
1,5407,2447,2,7142,2,180,2034
2,5401,709,3,1,5,6487,428
3,5397,10,4,3,6,2117,1
4,5396,2454,1,4,7,2120,2033
1425,4473,2457,6,298,1,3317,1474
1310,4386,2444,5,1,2,3839,2032
2,13,1160,1,367,3,5637,688
310,11,1168,2,368,4,3750,687
1,4,8,1,2,1,3445,25
4299,5396,1027,2,163,2,4676,339
308,3916,1033,18,164,3,5898,100
1357,4,1039,3,159,4,1310,342
4094,1,1044,4,160,5,1285,472
2525,1,1019,2,161,1,2676,364
1876,2,1057,1,19,2,803,137
4222,3,1036,5,158,3,836,497
2998,4,3,3,1,1,2660,1
1,1,1479,12,3,2,436,686
2414,19,1174,2,2,4,8040,2520
1,2,2,7,1,5,400,378
1321,1,3407,3,8905,1,1663,1276
755,3,3408,1,340,2,997,1172
895,4476,3409,2,66,3,7487,2109
2,1788,3410,1,4235,4,712,2678
5436,1,3408,2,4234,1,2660,3056
3,1,3407,1,9,2,5824,1890
4,2,3408,1,10,2,2590,1297
5,6,3409,1,11,1,1024,1403
6,4,3410,4,12,1,5572,1293
7,5,3411,6,8,2,2242,1291
1322,6,3411,1,20,3,3363,2763
2973,7,3406,2,29,4,3330,2821
2974,8,488,1,1,2,1791,2920
2975,1,346,2,2,3,1693,162
2974,2,353,1,3,4,2468,26
1,3,1529,3,4,2,1736,2740
5063,1,2542,2,59,1,732,3494
5,3,834,1,1,1,1726,2758
2,2,841,2,2,2,1019,2946
697,567,960,1,168,3,3297,2399
448,2,7,4,1,4,6610,188
4,2,2720,1,169,5,6133,1626
1165,1,1882,3,1,6,4059,2766
1166,1,119,2,166,1,2247,547
